CXSMILES,HLM,KSOL,LogD,MDR1-MDCKII,MLM,Molecule Name,Set,SMILES_CLEAN,OPENADMET_CANONICAL_SMILES,LOG_CLint_HLM,LOG_CLint_MLM,LOG_MDR1,LOG_KSOL
O=C(O)C1=CC(Cl)=CC=C1NS(=O)(=O)C1=CC=C(C2=CC=CC=C2Cl)C=C1,343.0,397.0,3.6,7.59,,ASAP-0017573,Train,O=C(O)C1=CC(Cl)=CC=C1NS(=O)(=O)C1=CC=C(C2=CC=CC=C2Cl)C=C1,O=C(O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2ccccc2Cl)cc1,2.5352941200427703,,0.8802417758954804,2.598790506763115
CNC(=O)[C@@H](C)N1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(F)=CC=C2C1=O,11.0,387.0,1.6,1.6,60.0,ASAP-0011528,Train,CNC(=O)[C@@H](C)N1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(F)=CC=C2C1=O,CNC(=O)[C@@H](C)N1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,1.0413926851582251,1.7781512503836436,0.2041199826559248,2.5877109650189114
N#CC1(C2=CC=CC=C2)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,,14.0,,25.4,,ASAP-0029333,Train,N#CC1(C2=CC=CC=C2)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,N#CC1(c2ccccc2)CCN(C(=O)Cc2cncc3ccccc23)CC1,,,1.404833716619938,1.146128035678238
CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CNC2=CC=NC=N2)C2=CC(Cl)=CC=C2C1=O,44.0,,1.6,2.1,54.0,ASAP-0013300,Train,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CNC2=CC=NC=N2)C2=CC(Cl)=CC=C2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccncn2)c2cc(Cl)ccc2C1=O,1.6434526764861874,1.7323937598229686,0.3222192947339193,
CCCCNC(=O)[C@H](NC1=CC=C2CNCC2=C1)C1=CC(Cl)=CC(C2CC2)=C1 |&1:7|,,379.0,2.3,0.7,,ASAP-0031031,Train,CCCCNC(=O)[C@H](NC1=CC=C2CNCC2=C1)C1=CC(Cl)=CC(C2CC2)=C1,CCCCNC(=O)[C@H](Nc1ccc2c(c1)CNC2)c1cc(Cl)cc(C2CC2)c1,,,-0.1549019599857432,2.578639209968072
CN1C=CC(CN2C[C@]3(CCN(C4=CN=CC5=CC=CC=C45)C3=O)C3=CC(Cl)=CC=C3C2=O)=N1 |o1:8|,82.0,391.0,2.4,10.9,308.0,ASAP-0013306,Train,CN1C=CC(CN2C[C@]3(CCN(C4=CN=CC5=CC=CC=C45)C3=O)C3=CC(Cl)=CC=C3C2=O)=N1,Cn1ccc(CN2C[C@]3(CCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)n1,1.9138138523837167,2.4885507165004443,1.0374264979406236,2.5921767573958667
O=C(NC1=CC2=C(CNC2)C(C2=CNC(=O)C(F)=C2)=C1)C1=CC(F)=CC2=C1C=NN2,,66.0,0.4,0.651,243.0,ASAP-0031274,Train,O=C(NC1=CC2=C(CNC2)C(C2=CNC(=O)C(F)=C2)=C1)C1=CC(F)=CC2=C1C=NN2,O=C(Nc1cc2c(c(-c3c[nH]c(=O)c(F)c3)c1)CNC2)c1cc(F)cc2[nH]ncc12,,2.385606273598312,-0.18641901143180803,1.8195439355418688
CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1 |o1:3|,115.0,335.0,2.0,0.719,96.0,ASAP-0011432,Train,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,2.060697840353612,1.9822712330395684,-0.14327110961711742,2.525044807036845
CNC(=O)[C@H](NC1=CC=CC(C2=NNN=N2)=C1)C1=CC(Cl)=CC2=C1C=NN2 |&1:4|,,347.0,0.3,0.863,,ASAP-0027758,Train,CNC(=O)[C@H](NC1=CC=CC(C2=NNN=N2)=C1)C1=CC(Cl)=CC2=C1C=NN2,CNC(=O)[C@H](Nc1cccc(-c2nn[nH]n2)c1)c1cc(Cl)cc2[nH]ncc12,,,-0.06398920428479041,2.5403294747908736
CCOC1=NOC2=CC(OCCCC3=CC(C(=O)N(C)C)=NO3)=C(C)C=C12,46.4,7.0,4.0,4.12,166.0,ASAP-0021262,Train,CCOC1=NOC2=CC(OCCCC3=CC(C(=O)N(C)C)=NO3)=C(C)C=C12,CCOc1noc2cc(OCCCc3cc(C(=O)N(C)C)no3)c(C)cc12,1.6665179805548809,2.220108088040055,0.6148972160331346,0.8450980400142568
CC1=CC(C2=NOC(C(F)(F)F)=N2)=CC=C1OCCCC1=CC(C(=O)N2CCOCC2)=NO1,18.5,4.0,,1.64,98.3,ASAP-0017308,Train,CC1=CC(C2=NOC(C(F)(F)F)=N2)=CC=C1OCCCC1=CC(C(=O)N2CCOCC2)=NO1,Cc1cc(-c2noc(C(F)(F)F)n2)ccc1OCCCc1cc(C(=O)N2CCOCC2)no1,1.2671717284030137,1.9925535178321356,0.21484384804769785,0.6020599913279624
CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CNC2=CN(C)N=C2)C2=CC(Cl)=CC=C2C1=O,66.0,376.0,1.2,0.813,90.0,ASAP-0013266,Train,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CNC2=CN(C)N=C2)C2=CC(Cl)=CC=C2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnn(C)c2)c2cc(Cl)ccc2C1=O,1.8195439355418688,1.954242509439325,-0.08990945440593186,2.575187844927661
N#CC1=CC2=C(C=C1NC(=O)C1=CC(F)=CC3=C1C=NN3)CNC2,16.7,193.0,0.6,3.9,288.0,ASAP-0031265,Train,N#CC1=CC2=C(C=C1NC(=O)C1=CC(F)=CC3=C1C=NN3)CNC2,N#Cc1cc2c(cc1NC(=O)c1cc(F)cc3[nH]ncc13)CNC2,1.2227164711475833,2.459392487759231,0.5910646070264992,2.285557309007774
CNCCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O,4.0,398.0,0.7,2.44,3.0,ASAP-0012337,Train,CNCCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O,CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,0.6020599913279624,0.47712125471966244,0.3873898263387294,2.5998830720736876
CN(C)C[C@H]1C[C@H](NC(=O)C2=CC=C3COB(O)C3=C2)C1,5.0,,,0.9,19.0,ASAP-0014809,Train,CN(C)C[C@H]1C[C@H](NC(=O)C2=CC=C3COB(O)C3=C2)C1,CN(C)C[C@H]1C[C@H](NC(=O)c2ccc3c(c2)B(O)OC3)C1,0.6989700043360189,1.2787536009528289,-0.045757490560675115,
CC1=CSC(SC2=CC(C3=CC=CC=C3)=NC3=NC=NN23)=N1,,6.0,2.9,0.636,,ASAP-0027659,Train,CC1=CSC(SC2=CC(C3=CC=CC=C3)=NC3=NC=NN23)=N1,Cc1csc(Sc2cc(-c3ccccc3)nc3ncnn23)n1,,,-0.19654288435158612,0.7781512503836436
O=C1NC(=O)[C@@H](CC2=CC=C3OCOC3=C2)C2=CC=CC=C12 |a:5|,32.4,263.0,2.4,6.56,82.7,ASAP-0017037,Train,O=C1NC(=O)[C@@H](CC2=CC=C3OCOC3=C2)C2=CC=CC=C12,O=C1NC(=O)[C@@H](Cc2ccc3c(c2)OCO3)c2ccccc21,1.510545010206612,1.9175055095525466,0.8169038393756602,2.419955748489758
C=CC[C@H]1NCC2=CC(NC(=O)C3=CC(F)=CC4=C3C=NN4)=CC=C21 |&1:3|,,356.0,1.7,3.86,,ASAP-0030071,Train,C=CC[C@H]1NCC2=CC(NC(=O)C3=CC(F)=CC4=C3C=NN4)=CC=C21,C=CC[C@H]1NCc2cc(NC(=O)c3cc(F)cc4[nH]ncc34)ccc21,,,0.5865873046717549,2.5514499979728753
CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CNC2=CC=CC=C2)C2=CC(Cl)=CC=C2C1=O,378.0,139.0,3.0,1.08,495.0,ASAP-0013265,Train,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CNC2=CC=CC=C2)C2=CC(Cl)=CC=C2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccccc2)c2cc(Cl)ccc2C1=O,2.5774917998372255,2.694605198933569,0.03342375548694973,2.143014800254095
CC1=NN(C)C=C1C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1 |o1:12|,251.0,63.0,3.4,3.69,390.0,ASAP-0011448,Train,CC1=NN(C)C=C1C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,Cc1nn(C)cc1-c1cc2c(N[C@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,2.399673721481038,2.591064607026499,0.5670263661590603,1.7993405494535817
O=C(NC1=CC=C2CNCC2=C1)C1=CC(F)=CC2=C1CCC2,,187.0,1.2,10.7,37.4,ASAP-0030106,Train,O=C(NC1=CC=C2CNCC2=C1)C1=CC(F)=CC2=C1CCC2,O=C(Nc1ccc2c(c1)CNC2)c1cc(F)cc2c1CCC2,,1.57287160220048,1.0293837776852097,2.271841606536499
CNC(=O)C1=CNC2=NC=NC(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)=C12 |o1:13|,258.0,336.0,2.7,1.61,770.0,ASAP-0011153,Train,CNC(=O)C1=CNC2=NC=NC(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)=C12,CNC(=O)c1c[nH]c2ncnc(N[C@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)c12,2.41161970596323,2.886490725172482,0.20682587603184974,2.526339277389844
CC1=CC(C2=NOC(C(F)(F)F)=N2)=CC=C1OCCCC1=CC=NC=C1,10.9,4.0,,0.468,24.0,ASAP-0017290,Train,CC1=CC(C2=NOC(C(F)(F)F)=N2)=CC=C1OCCCC1=CC=NC=C1,Cc1cc(-c2noc(C(F)(F)F)n2)ccc1OCCCc1ccncc1,1.0374264979406236,1.380211241711606,-0.32975414692587596,0.6020599913279624
"COC1=CC=CC=C1[C@@H]1C[C@H](C)CCN1C(=O)CC1=CN=CC2=CC=CC=C12 |&1:8,10|",,218.0,,18.7,,ASAP-0029303,Train,COC1=CC=CC=C1[C@@H]1C[C@H](C)CCN1C(=O)CC1=CN=CC2=CC=CC=C12,COc1ccccc1[C@@H]1C[C@H](C)CCN1C(=O)Cc1cncc2ccccc12,,,1.271841606536499,2.3384564936046046
COC1=CC(Cl)=CC([C@H](NC2=CC=C3CNCC3=C2)C(=O)NCC(F)F)=C1 |&1:8|,,,0.5,0.7,,ASAP-0031580,Train,COC1=CC(Cl)=CC([C@H](NC2=CC=C3CNCC3=C2)C(=O)NCC(F)F)=C1,COc1cc(Cl)cc([C@H](Nc2ccc3c(c2)CNC3)C(=O)NCC(F)F)c1,,,-0.1549019599857432,
O=S(=O)(NCCC1=NC=CC(O)=N1)N1CCNCC1,,349.0,,0.723,,ASAP-0027787,Train,O=S(=O)(NCCC1=NC=CC(O)=N1)N1CCNCC1,O=S(=O)(NCCc1nccc(O)n1)N1CCNCC1,,,-0.1408617027054692,2.5428254269591797
CC1=CC(C2=NOC(C(F)(F)F)=N2)=CC=C1OCCCC1=CC(C(=O)N2CC[C@@H](O)C2)=NO1 |a:28|,,12.0,4.4,2.09,13.0,ASAP-0017302,Train,CC1=CC(C2=NOC(C(F)(F)F)=N2)=CC=C1OCCCC1=CC(C(=O)N2CC[C@@H](O)C2)=NO1,Cc1cc(-c2noc(C(F)(F)F)n2)ccc1OCCCc1cc(C(=O)N2CC[C@@H](O)C2)no1,,1.1139433523068367,0.32014628611105395,1.0791812460476249
C#CCCC1=CC=C(OCCCC2=CC(C(=O)N(C)C)=NO2)C=C1,60.4,158.0,3.5,19.3,73.8,ASAP-0021070,Train,C#CCCC1=CC=C(OCCCC2=CC(C(=O)N(C)C)=NO2)C=C1,C#CCCc1ccc(OCCCc2cc(C(=O)N(C)C)no2)cc1,1.7810369386211318,1.8680563618230415,1.2855573090077739,2.1986570869544226
COC1=CC=C2C(=C1)CCN(C1=NC=NC3=C1C=CN3)[C@H]2C(C)C |&1:20|,60.0,14.0,4.33,7.0,321.0,ASAP-0000502,Train,COC1=CC=C2C(=C1)CCN(C1=NC=NC3=C1C=CN3)[C@H]2C(C)C,COc1ccc2c(c1)CCN(c1ncnc3[nH]ccc13)[C@H]2C(C)C,1.7781512503836436,2.506505032404872,0.8450980400142568,1.146128035678238
O=C(NC1=CC=C2CNCC2=C1)C1=CC(Cl)=CC2=C1NN=C2,,184.0,1.2,4.63,54.0,ASAP-0029911,Train,O=C(NC1=CC=C2CNCC2=C1)C1=CC(Cl)=CC2=C1NN=C2,O=C(Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2cn[nH]c12,,1.7323937598229686,0.6655809910179531,2.2648178230095364
CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1 |&1:9|,77.0,369.0,2.4,0.46,46.0,ASAP-0008685,Train,CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,CNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,1.8864907251724818,1.662757831681574,-0.3372421683184259,2.56702636615906
CC(C)N1C=C2C(C(=O)NC3=CC=C4CNCC4=C3)=CC(Cl)=CC2=N1,,181.0,1.6,3.4,,ASAP-0031203,Train,CC(C)N1C=C2C(C(=O)NC3=CC=C4CNCC4=C3)=CC(Cl)=CC2=N1,CC(C)n1cc2c(C(=O)Nc3ccc4c(c3)CNC4)cc(Cl)cc2n1,,,0.5314789170422551,2.2576785748691846
CN1C=NC(CN2C[C@]3(CCN(C4=CN=CC5=CC=CC=C45)C3=O)C3=CC(Cl)=CC=C3C2=O)=N1 |o1:8|,53.0,382.0,1.6,4.2,73.0,ASAP-0013309,Train,CN1C=NC(CN2C[C@]3(CCN(C4=CN=CC5=CC=CC=C45)C3=O)C3=CC(Cl)=CC=C3C2=O)=N1,Cn1cnc(CN2C[C@]3(CCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)n1,1.724275869600789,1.863322860120456,0.6232492903979004,2.582063362911709
CC1=CC(C2=NOC(C(F)(F)F)=N2)=CC=C1OCCCC1=CC(C(=O)N2CCCC2)=NO1,,12.0,,0.542,35.7,ASAP-0017434,Train,CC1=CC(C2=NOC(C(F)(F)F)=N2)=CC=C1OCCCC1=CC(C(=O)N2CCCC2)=NO1,Cc1cc(-c2noc(C(F)(F)F)n2)ccc1OCCCc1cc(C(=O)N2CCCC2)no1,,1.5526682161121932,-0.266000713461613,1.0791812460476249
C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC1=CNN=C1)C(=O)C1=CC=C(F)C=C12,27.0,,1.8,2.07,672.0,ASAP-0011485,Train,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC1=CNN=C1)C(=O)C1=CC=C(F)C=C12,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cn[nH]c1)C(=O)c1ccc(F)cc12,1.4313637641589874,2.8273692730538253,0.3159703454569177,
CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1 |o1:9|,67.0,374.0,2.3,0.891,47.0,ASAP-0012340,Train,CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4CCCS(=O)(=O)C4=C3)C(C)C)N=CN=C2N1,CNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,1.8260748027008264,1.6720978579357175,-0.0501222959631252,2.5728716022004803
CCN1C(C)=NN=C1SC1=CC(C2=CC=CC=C2)=NC2=NC=NN12,35.1,283.0,1.4,0.0862,20.1,ASAP-0023327,Train,CCN1C(C)=NN=C1SC1=CC(C2=CC=CC=C2)=NC2=NC=NN12,CCn1c(C)nnc1Sc1cc(-c2ccccc2)nc2ncnn12,1.545307116465824,1.3031960574204888,-1.0644927341752872,2.45178643552429
CN(C(=O)C1=CC=C2COB(O)C2=C1)[C@H]1CCN(C2CC2)C1 |&1:14|,16.0,,0.7,12.0,8.0,ASAP-0014734,Train,CN(C(=O)C1=CC=C2COB(O)C2=C1)[C@H]1CCN(C2CC2)C1,CN(C(=O)c1ccc2c(c1)B(O)OC2)[C@H]1CCN(C2CC2)C1,1.2041199826559248,0.9030899869919435,1.0791812460476249,
CC(C)[C@H](NC1=NC=NC2=C1C(C(N)=O)=CN2)C1=CC=C2OCCOC2=C1 |&1:3|,143.0,375.0,3.2,11.1,142.0,ASAP-0008399,Train,CC(C)[C@H](NC1=NC=NC2=C1C(C(N)=O)=CN2)C1=CC=C2OCCOC2=C1,CC(C)[C@H](Nc1ncnc2[nH]cc(C(N)=O)c12)c1ccc2c(c1)OCCO2,2.155336037465062,2.1522883443830563,1.0453229787866574,2.574031267727719
O=C(NC1=CC=C2CNCC2=C1)C1=CC(F)=CC2=C1N=C(C1=CC=C(F)C=C1)N2,,6.0,2.9,0.1,36.8,ASAP-0031237,Train,O=C(NC1=CC=C2CNCC2=C1)C1=CC(F)=CC2=C1N=C(C1=CC=C(F)C=C1)N2,O=C(Nc1ccc2c(c1)CNC2)c1cc(F)cc2[nH]c(-c3ccc(F)cc3)nc12,,1.5658478186735176,-1.0,0.7781512503836436
O=C(NC1=CC(Cl)=CC(C(=O)NC2=NNC3=C2CNC3)=C1)OCC1=CC=CC=C1,,26.0,,1.44,,ASAP-0021061,Train,O=C(NC1=CC(Cl)=CC(C(=O)NC2=NNC3=C2CNC3)=C1)OCC1=CC=CC=C1,O=C(Nc1cc(Cl)cc(C(=O)Nc2n[nH]c3c2CNC3)c1)OCc1ccccc1,,,0.15836249209524964,1.414973347970818
CC1=CC(C2=NOC(C(F)(F)F)=N2)=CC=C1OCCCC1=NN=NN1C1=CC=CC=C1,,9.0,,1.99,34.1,ASAP-0017311,Train,CC1=CC(C2=NOC(C(F)(F)F)=N2)=CC=C1OCCCC1=NN=NN1C1=CC=CC=C1,Cc1cc(-c2noc(C(F)(F)F)n2)ccc1OCCCc1nnnn1-c1ccccc1,,1.5327543789924978,0.29885307640970665,0.9542425094393249
CN1C=C2C(C(=O)NC3=CC=C4CNCC4=C3)=CC(F)=CC2=N1,,309.0,0.2,3.4,18.2,ASAP-0030104,Train,CN1C=C2C(C(=O)NC3=CC=C4CNCC4=C3)=CC(F)=CC2=N1,Cn1cc2c(C(=O)Nc3ccc4c(c3)CNC4)cc(F)cc2n1,,1.2600713879850747,0.5314789170422551,2.4899584794248346
COC1=CC=C(C2=NN=C(SC3=CC(C)=NC4=NC=NN34)O2)C=C1,141.0,7.0,2.4,0.236,586.0,ASAP-0027845,Train,COC1=CC=C(C2=NN=C(SC3=CC(C)=NC4=NC=NN34)O2)C=C1,COc1ccc(-c2nnc(Sc3cc(C)nc4ncnn34)o2)cc1,2.1492191126553797,2.767897616018091,-0.6270879970298935,0.8450980400142568
CCOC1=NOC2=C(C)C(OCCCC3=CC(C(=O)N(C)C)=NO3)=CC=C12,97.1,25.0,4.0,15.8,418.0,ASAP-0021134,Train,CCOC1=NOC2=C(C)C(OCCCC3=CC(C(=O)N(C)C)=NO3)=CC=C12,CCOc1noc2c(C)c(OCCCc3cc(C(=O)N(C)C)no3)ccc12,1.987219229908005,2.621176281775035,1.1986570869544226,1.3979400086720377
